CatBoost,10,-3,0.606,0.015459721957493382
CatBoost,15,-3,0.635,0.015231776226264848
CatBoost,3,-3,0.534,0.015782683329937694
CatBoost,5,-3,0.56,0.015704987954361718
FTTransformer,10,-3,0.579,0.015620595475301285
FTTransformer,15,-3,0.601,0.015493193313163008
FTTransformer,3,-3,0.529,0.015792669451628764
FTTransformer,5,-3,0.545,0.015755101498347232
KNN,10,-3,0.601,0.015493193313163008
KNN,15,-3,0.6,0.015499685165842573
KNN,3,-3,0.53,0.015790799515836722
KNN,5,-3,0.559,0.01570877989424277
LR,10,-3,0.613,0.015410011955494015
LR,15,-3,0.645,0.015139491543780595
LR,3,-3,0.53,0.015790799515836722
LR,5,-3,0.555,0.015723301886761007
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.582,0.015605111967541902
R_Forest,15,-3,0.633,0.015249378464171697
R_Forest,3,-3,0.511,0.015815471195292575
R_Forest,5,-3,0.553,0.0157301760460091
STUNT,10,-3,0.602,0.015486634102859014
STUNT,15,-3,0.62,0.015356947477797658
STUNT,3,-3,0.525,0.01579951342999602
STUNT,5,-3,0.54,0.0157685969143944
TabNet,10,-3,0.511,0.01581547119529257
TabNet,15,-3,0.542,0.015763390640483554
TabNet,3,-3,0.458,0.015763390640483554
TabNet,5,-3,0.515,0.01581217964181488
SVC,3,-3,0.544,0.01575792855397918
SVC,5,-3,0.552,0.01573351656634789
SVC,10,-3,0.611,0.01542455564730851
SVC,15,-3,0.631,0.015266698139154782
