Model,num_rows,num_cols,acc,std
LR,5,-3,0.505,0.01581850894443674
LR,10,-3,0.516,0.015811198373114985
LR,15,-3,0.513,0.01581395210189664
CatBoost,5,-3,0.502,0.01581917337430266
CatBoost,10,-3,0.497,0.015819015179246818
CatBoost,15,-3,0.516,0.015811198373114985
R_Forest,5,-3,0.512,0.01581474331458169
R_Forest,10,-3,0.504,0.01581879370351084
R_Forest,15,-3,0.516,0.015811198373114985
KNN,5,-3,0.507,0.01581774956184353
KNN,10,-3,0.506,0.015818160898606833
KNN,15,-3,0.52,0.015806639423035177
TabNet,5,-3,0.526,0.0157978977580428
TabNet,10,-3,0.533,0.015784807891138876
TabNet,15,-3,0.518,0.01580904569940659
FTTransformer,5,-3,0.504,0.015818793703510844
FTTransformer,10,-3,0.528,0.015794475789511517
FTTransformer,15,-3,0.509,0.0158167369950053
