CatBoost,10,-3,0.705,0.014428554438445427
CatBoost,15,-3,0.751,0.013681600278702275
CatBoost,3,-3,0.602,0.015486634102859014
CatBoost,5,-3,0.655,0.015039986742055369
FTTransformer,10,-3,0.681,0.014746404865473359
FTTransformer,15,-3,0.747,0.013754278613587126
FTTransformer,3,-3,0.591,0.015555094373257946
FTTransformer,5,-3,0.664,0.014944140233794896
KNN,10,-3,0.742,0.013842963108656603
KNN,15,-3,0.787,0.012953717566737313
KNN,3,-3,0.641,0.015177264224798528
KNN,5,-3,0.705,0.014428554438445427
LR,10,-3,0.729,0.014062601350986123
LR,15,-3,0.804,0.012559527926707347
LR,3,-3,0.583,0.015599819048769583
LR,5,-3,0.667,0.014910846164230027
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.71,0.01435639599990562
R_Forest,15,-3,0.798,0.01270265158765513
R_Forest,3,-3,0.567,0.015676630912181255
R_Forest,5,-3,0.643,0.01515852172148659
STUNT,10,-3,0.729,0.014062601350986125
STUNT,15,-3,0.799,0.012679107214617276
STUNT,3,-3,0.59,0.015560917136921657
STUNT,5,-3,0.666,0.014922019523732927
TabNet,10,-3,0.499,0.015819268290576817
TabNet,15,-3,0.562,0.015697210019694662
TabNet,3,-3,0.507,0.01581774956184353
TabNet,5,-3,0.51,0.015816135752773183
